index,spark.executor.memory,spark.driver.memory,spark.executor.cores,spark.default.parallelism,spark.driver.supervise,spark.shuffle.io.maxRetries,spark.memory.useLegacyMode,spark.driver.maxResultSize,spark.driver.cores,duration,dataSize(G),N_Node,N_Neis,Node_fetures
1,8,4,4,24,0,28,1,15,6,23.899,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
2,8,4,3,10,0,11,1,14,8,17.95,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
3,2,8,5,24,1,3,1,14,2,14.991,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
4,2,4,1,26,0,13,1,1,8,38.907,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
5,2,1,7,27,0,19,0,12,6,26.857,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
6,1,8,4,23,0,27,1,1,4,15.783,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
7,8,2,4,10,0,3,1,9,5,14.555,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
8,8,4,4,12,1,18,0,7,3,17.172,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
9,8,4,2,27,0,3,1,14,1,19.038,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
10,1,1,8,7,0,7,0,5,9,13.642,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
11,8,2,3,20,0,13,1,15,7,16.959,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
12,2,2,1,8,0,20,1,5,1,29.791,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
13,8,8,1,16,0,42,0,13,3,23.7,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
14,2,8,5,26,1,32,0,10,4,21.927,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
15,8,2,6,19,1,28,1,5,8,14.085,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
16,2,8,1,16,1,45,1,14,2,32.539,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
17,1,2,4,10,0,36,1,13,5,29.033,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
18,2,1,4,17,1,25,0,11,7,20.54,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
19,1,8,3,4,1,19,0,13,3,14.174,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
20,1,8,7,2,0,23,0,3,2,13.027,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
21,2,2,2,28,0,36,1,9,8,29.912,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
22,8,8,1,4,1,15,0,12,4,20.102,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
23,4,2,6,23,0,9,1,1,5,15.206,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
24,2,2,2,10,1,11,1,7,1,24.224,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
25,1,1,3,28,0,14,1,12,2,21.672,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
26,8,1,4,3,0,41,0,10,3,19.605,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
27,1,2,1,18,1,31,1,12,3,35.102,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
28,4,1,3,6,1,40,1,2,9,32.223,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
29,4,1,1,22,0,6,0,2,4,39.042,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
30,8,4,8,23,0,43,1,1,9,26.105,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
31,2,4,1,20,1,8,0,9,9,35.807,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
32,1,8,7,10,0,7,0,14,8,16.104,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
33,2,1,6,26,0,25,1,4,9,16.062,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
34,4,8,7,27,0,11,1,7,1,15.771,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
35,4,8,8,17,0,45,1,3,6,15.917,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
36,1,8,7,4,0,42,1,4,8,14.922,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
37,4,2,1,6,0,23,0,13,7,31.721,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
38,4,4,5,3,0,17,0,1,6,15.551,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
39,8,8,7,28,1,16,0,7,8,14.303,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
40,8,4,7,24,0,12,1,7,1,14.287,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
41,2,1,4,29,1,24,1,10,4,17.268,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
42,4,1,6,11,0,38,1,9,2,13.146,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
43,4,4,7,24,0,35,1,7,8,14.292,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
44,8,4,4,18,1,22,0,11,4,16.279,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
45,1,2,7,26,0,35,1,6,9,15.69,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
46,4,4,6,27,1,24,1,7,9,14.14,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
47,8,1,7,23,0,31,0,2,7,15.519,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
48,2,8,6,29,0,28,1,2,9,13.97,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
49,4,2,1,28,0,14,1,2,1,41.567,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
50,4,4,8,3,1,24,0,1,5,17.245,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
51,4,4,7,19,0,23,0,14,3,14.765,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
52,8,2,1,7,1,6,0,10,5,24.131,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
53,1,2,4,5,0,29,1,11,5,19.885,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
54,8,1,7,21,1,12,0,7,3,15.043,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
55,4,8,5,2,1,36,0,14,3,14.577,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
56,4,2,1,29,0,44,1,14,9,39.337,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
57,4,1,8,26,0,45,1,12,7,21.161,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
58,2,4,8,15,0,45,0,2,3,14.195,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
59,4,1,3,10,1,19,1,15,4,19.807,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
60,4,8,5,10,0,3,1,10,4,15.126,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
61,2,8,7,13,1,45,0,3,7,13.267,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
62,4,2,5,17,1,10,0,5,5,14.32,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
63,4,4,3,4,0,17,1,4,6,18.826,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
64,4,2,5,11,1,12,0,13,8,14.813,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
65,2,4,4,21,1,31,0,7,8,20.586,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
66,2,2,5,7,0,35,1,15,5,13.615,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
67,4,2,4,8,1,48,1,12,7,19.449,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
68,2,2,8,18,0,17,1,13,1,13.667,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
69,1,8,4,11,0,19,1,3,8,19.481,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
70,1,1,2,11,1,49,0,9,5,25.997,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
71,2,8,4,12,0,32,0,10,7,23.315,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
72,8,4,4,11,0,18,1,11,2,19.031,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
73,8,2,3,28,0,43,0,11,9,19.705,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
74,2,8,4,24,0,24,1,6,6,21.567,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
75,8,1,8,29,1,15,0,4,5,16.854,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
76,2,4,3,26,0,29,1,11,9,21.196,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
77,4,8,7,14,1,4,0,8,2,13.221,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
78,1,1,3,8,0,7,0,11,7,15.384,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
79,2,1,2,15,1,31,1,15,1,17.88,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
80,1,2,8,6,1,28,1,2,6,13.561,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
81,8,4,3,5,0,45,0,11,9,18.69,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
82,2,1,8,23,0,24,0,2,9,15.288,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
83,8,2,5,20,1,4,1,7,9,15.093,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
84,8,8,4,26,1,38,0,3,4,20.253,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
85,4,2,8,4,1,11,0,4,1,13.777,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
86,1,2,3,18,1,36,0,13,4,17.724,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
87,4,8,1,16,0,37,0,15,8,30.515,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
88,8,2,7,24,1,19,1,12,6,14.004,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
89,4,4,6,26,0,31,0,9,9,19.067,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
90,8,2,1,26,0,35,0,9,1,25.09,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
91,4,2,2,8,0,19,0,3,3,24.109,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
92,2,8,4,2,0,32,1,12,5,18.798,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
93,8,4,8,19,0,13,0,7,7,13.665,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
94,2,4,6,17,1,25,0,15,7,14.12,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
95,4,8,5,15,0,40,1,13,1,14.465,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
96,1,4,7,2,0,11,0,10,2,13.782,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
97,1,4,3,11,1,19,0,13,9,27.683,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
98,2,1,8,16,0,7,1,1,5,14.586,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
99,1,4,8,27,1,9,0,5,4,15.306,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
100,8,8,4,12,0,17,0,15,8,15.756,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
101,4,8,6,22,0,18,0,5,9,14.45,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
102,2,1,4,18,0,44,1,11,5,20.749,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
103,1,1,1,6,0,16,1,1,3,33.179,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
104,1,4,1,20,1,10,1,3,6,35.042,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
105,1,1,5,8,1,10,1,6,3,29.766,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
106,4,4,3,19,0,45,0,12,1,20.335,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
107,1,8,7,24,1,46,1,2,4,19.077,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
108,4,4,5,10,1,46,0,9,6,12.688,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
109,4,2,2,17,1,11,1,4,3,28.81,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
110,4,4,5,7,0,43,0,6,8,15.193,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
111,1,4,1,13,1,41,1,8,1,33.781,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
112,4,1,5,26,1,40,1,11,2,22.102,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
113,8,8,1,27,1,27,0,8,7,22.287,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
114,1,2,4,8,0,28,0,3,5,19.692,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 8 8 8 8 
115,1,4,2,18,0,11,1,11,7,26.68,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
116,4,2,5,27,0,43,1,4,3,17.822,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
117,2,8,4,10,1,23,1,10,3,17.44,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
118,2,2,1,14,1,11,0,2,9,33.806,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
119,4,8,1,13,0,24,1,14,6,33.689,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
120,1,8,7,14,0,40,1,11,7,21.444,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
121,1,1,1,19,0,49,0,12,2,33.843,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
122,8,2,6,23,1,39,1,14,4,20.233,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
123,8,1,8,5,1,26,1,10,9,15.157,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 5 5 5 5 
124,2,2,6,6,1,39,0,4,3,15.059,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
125,4,2,1,25,1,15,0,13,6,35.462,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
126,1,2,3,2,0,32,1,3,5,21.281,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
127,2,8,2,14,0,11,0,13,3,25.298,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
128,1,8,8,29,1,20,0,15,9,27.652,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
129,1,1,3,22,1,11,0,3,6,18.495,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
130,1,4,8,24,0,22,0,13,7,14.259,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
131,1,1,5,16,0,32,0,5,3,13.978,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
132,4,1,4,26,0,5,1,11,5,18.643,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
133,8,4,5,26,0,22,1,5,2,14.939,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
134,1,8,6,16,0,49,1,7,3,14.491,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
135,4,1,7,9,1,11,1,4,4,13.928,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
136,4,4,6,21,1,32,1,7,6,16.938,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
137,1,4,8,14,0,43,0,12,6,13.344,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
138,8,1,5,23,1,42,0,10,2,14.426,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 23 23 23 23 
139,8,2,6,2,0,5,0,14,9,14.968,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
140,2,8,3,7,1,32,1,10,5,18.732,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
141,8,8,3,4,1,16,1,5,9,18.08,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
142,8,1,3,6,0,17,1,2,4,17.07,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
143,2,4,1,25,0,21,1,14,8,38.783,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
144,2,1,5,4,0,30,0,15,1,22.26,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
145,1,8,6,29,0,18,1,7,4,15.071,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 29 29 29 29 
146,8,4,5,21,1,19,1,8,7,13.317,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
147,1,8,6,15,1,14,1,10,7,13.669,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
148,1,4,6,15,0,39,1,6,4,13.43,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
149,1,4,7,10,0,37,1,2,6,13.587,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
150,8,4,6,13,0,26,1,2,7,13.827,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
151,1,2,7,27,0,32,1,5,6,14.9,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
152,8,8,3,26,1,14,0,1,5,24.807,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
153,8,1,7,3,0,35,0,1,4,14.042,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 3 3 3 3 
154,2,2,7,15,1,33,1,5,7,13.934,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
155,4,4,8,13,1,32,1,15,3,13.59,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
156,4,1,2,6,1,46,1,10,3,22.29,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
157,2,1,5,17,1,36,0,8,4,14.152,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
158,2,1,8,14,0,41,1,7,6,15.23,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
159,1,1,3,11,1,9,0,2,7,16.712,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
160,1,2,7,12,1,27,0,10,7,13.716,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 12 12 12 12 
161,1,4,5,15,0,30,0,7,9,13.438,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
162,4,2,4,27,1,27,1,12,8,19.077,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
163,4,1,4,15,1,38,1,1,4,20.554,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 15 15 15 15 
164,4,2,6,14,1,39,0,6,3,15.765,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
165,4,1,5,10,0,30,1,6,1,14.928,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 10 10 10 10 
166,1,4,3,14,1,30,0,8,7,20.704,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 14 14 14 14 
167,1,1,3,11,0,5,0,3,3,19.032,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 11 11 11 11 
168,2,2,5,22,1,49,0,5,3,15.137,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
169,1,1,7,28,1,30,1,7,1,15.04,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
170,8,2,3,20,0,44,1,11,7,19.909,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 20 20 20 20 
171,8,4,6,2,1,25,0,11,5,13.763,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
172,2,1,6,16,1,32,1,6,9,13.754,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 16 16 16 16 
173,2,2,2,22,1,24,1,8,8,27.588,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
174,1,4,7,27,0,39,1,13,3,17.267,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 27 27 27 27 
175,8,1,4,13,0,3,0,10,7,18.79,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 13 13 13 13 
176,1,8,4,9,1,24,0,9,8,14.567,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
177,4,1,1,25,0,24,0,11,5,34.174,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
178,1,4,8,19,0,48,1,14,1,27.311,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
179,4,2,5,4,0,15,1,13,2,13.175,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 4 4 4 4 
180,2,1,7,18,1,24,1,2,9,14.855,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 18 18 18 18 
181,1,8,8,25,1,13,0,8,2,13.596,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 25 25 25 25 
182,4,2,6,28,0,22,1,9,7,13.758,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 28 28 28 28 
183,8,4,3,24,0,37,1,7,9,18.903,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
184,2,1,1,17,0,39,1,10,1,35.012,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 17 17 17 17 
185,4,1,1,24,0,32,1,10,8,34.695,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
186,4,2,5,22,1,29,1,15,1,28.882,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
187,4,4,2,6,0,47,1,3,7,24.182,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 6 6 6 6 
188,8,4,2,24,1,48,1,13,3,23.339,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 24 24 24 24 
189,4,1,1,2,1,32,0,1,5,27.243,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 2 2 2 2 
190,4,8,8,19,0,20,0,12,6,14.053,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 19 19 19 19 
191,8,2,8,22,1,21,0,6,2,15.035,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 22 22 22 22 
192,8,4,3,9,0,28,1,6,7,20.686,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 9 9 9 9 
193,8,8,5,7,1,40,0,12,3,13.618,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 7 7 7 7 
194,4,4,6,21,0,33,0,7,5,14.639,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 21 21 21 21 
195,8,4,8,26,1,27,0,7,8,15.608,5,0 1 1 2 1 3 4 ,1 2 3 3 4 4 5 ,8 8 26 26 26 26 
